,origin,destination,requirement
38446,Vatican City,Congo [Republic],visa_required
38447,Vatican City,Congo [DRC],visa_on_arrival
38448,Vatican City,Costa Rica,visa_free
38449,Vatican City,Côte d'Ivoire,eta
38450,Vatican City,Croatia,visa_free
38451,Vatican City,Cuba,visa_on_arrival
38452,Vatican City,Cyprus,visa_free
38453,Vatican City,Czech Republic,visa_free
38454,Vatican City,Denmark,visa_free
38455,Vatican City,Djibouti,visa_on_arrival
38456,Vatican City,Dominica,visa_free
38457,Vatican City,Dominican Republic,visa_free
38458,Vatican City,Ecuador,visa_free
38459,Vatican City,Egypt,visa_on_arrival
38460,Vatican City,El Salvador,visa_free
38461,Vatican City,Equatorial Guinea,visa_required
38462,Vatican City,Eritrea,visa_required
38463,Vatican City,Estonia,visa_free
38464,Vatican City,Eswatini,visa_free
38465,Vatican City,Ethiopia,visa_on_arrival
38466,Vatican City,Fiji,visa_free
38467,Vatican City,Finland,visa_free
38468,Vatican City,France,visa_free
38469,Vatican City,Gabon,visa_on_arrival
38470,Vatican City,Gambia,visa_free
38471,Vatican City,Georgia,visa_free
38472,Vatican City,Germany,visa_free
38473,Vatican City,Ghana,visa_required
38474,Vatican City,Greece,visa_free
38475,Vatican City,Grenada,visa_free
38476,Vatican City,Guatemala,visa_free
38477,Vatican City,Guinea,visa_on_arrival
38478,Vatican City,Guinea-Bissau,visa_required
38479,Vatican City,Guyana,visa_required
38480,Vatican City,Haiti,visa_free
38481,Vatican City,Honduras,visa_free
38482,Vatican City,Hong Kong,visa_free
38483,Vatican City,Hungary,visa_free
38484,Vatican City,Iceland,visa_free
38485,Vatican City,India,visa_on_arrival
38486,Vatican City,Indonesia,visa_on_arrival
38487,Vatican City,Iran,visa_on_arrival
38488,Vatican City,Iraq,visa_required
38489,Vatican City,Ireland,visa_free
38490,Vatican City,Israel,visa_free
38491,Vatican City,Italy,visa_free
38492,Vatican City,Jamaica,visa_required
38493,Vatican City,Japan,visa_required
38494,Vatican City,Jordan,visa_on_arrival
38495,Vatican City,Kazakhstan,visa_free
38496,Vatican City,Kenya,visa_on_arrival
38497,Vatican City,Kiribati,visa_required
38498,Vatican City,Kosovo,visa_free
38499,Vatican City,Kuwait,visa_on_arrival
38500,Vatican City,Kyrgyzstan,visa_free
38501,Vatican City,Laos,visa_on_arrival
38502,Vatican City,Latvia,visa_free
38503,Vatican City,Lebanon,visa_required
38504,Vatican City,Lesotho,visa_on_arrival
38505,Vatican City,Liberia,visa_required
38506,Vatican City,Libya,visa_required
38507,Vatican City,Liechtenstein,visa_free
38508,Vatican City,Lithuania,visa_free
38509,Vatican City,Luxembourg,visa_free
38510,Vatican City,Macao,visa_on_arrival
38511,Vatican City,Madagascar,visa_on_arrival
38512,Vatican City,Malawi,visa_on_arrival
38513,Vatican City,Malaysia,visa_free
38514,Vatican City,Maldives,visa_on_arrival
38515,Vatican City,Mali,visa_required
38516,Vatican City,Malta,visa_free
38517,Vatican City,Marshall Islands,visa_on_arrival
38518,Vatican City,Mauritania,visa_on_arrival
38519,Vatican City,Mauritius,visa_free
38520,Vatican City,Mexico,visa_required
38521,Vatican City,Micronesia,visa_free
38522,Vatican City,Moldova,visa_free
38523,Vatican City,Monaco,visa_free
38524,Vatican City,Mongolia,visa_required
38525,Vatican City,Montenegro,visa_free
38526,Vatican City,Morocco,visa_required
38527,Vatican City,Mozambique,visa_on_arrival
38528,Vatican City,Myanmar [Burma],visa_required
38529,Vatican City,Namibia,visa_required
38530,Vatican City,Nauru,visa_required
38531,Vatican City,Nepal,visa_on_arrival
38532,Vatican City,Netherlands,visa_free
38533,Vatican City,New Zealand,eta
38534,Vatican City,Nicaragua,visa_free
38535,Vatican City,Niger,visa_required
38536,Vatican City,Nigeria,visa_on_arrival
38537,Vatican City,North Korea,visa_required
38538,Vatican City,North Macedonia,visa_free
38539,Vatican City,Norway,visa_free
38540,Vatican City,Oman,visa_on_arrival
38541,Vatican City,Pakistan,visa_required
38542,Vatican City,Palau,visa_on_arrival
38543,Vatican City,Palestinian Territories,visa_free
38544,Vatican City,Panama,visa_free
38545,Vatican City,Papua New Guinea,visa_on_arrival
38546,Vatican City,Paraguay,visa_required
38547,Vatican City,Peru,visa_free
38548,Vatican City,Philippines,visa_free
38549,Vatican City,Poland,visa_free
38550,Vatican City,Portugal,visa_free
38551,Vatican City,Qatar,visa_on_arrival
38552,Vatican City,Romania,visa_free
38553,Vatican City,Russia,visa_required
38554,Vatican City,Rwanda,visa_on_arrival
38555,Vatican City,Saint Kitts and Nevis,visa_free
38556,Vatican City,Saint Lucia,visa_required
38557,Vatican City,Samoa,visa_on_arrival
38558,Vatican City,San Marino,visa_free
38559,Vatican City,São Tomé and Príncipe,visa_free
38560,Vatican City,Saudi Arabia,visa_required
38561,Vatican City,Senegal,visa_on_arrival
38562,Vatican City,Serbia,visa_free
38563,Vatican City,Seychelles,visa_on_arrival
38564,Vatican City,Sierra Leone,visa_required
38565,Vatican City,Singapore,visa_free
38566,Vatican City,Slovakia,visa_free
38567,Vatican City,Slovenia,visa_free
38568,Vatican City,Solomon Islands,visa_required
38569,Vatican City,Somalia,visa_on_arrival
38570,Vatican City,South Africa,visa_required
38571,Vatican City,South Korea,eta
38572,Vatican City,South Sudan,visa_on_arrival
38573,Vatican City,Spain,visa_free
38574,Vatican City,Sri Lanka,eta
38575,Vatican City,Saint Vincent and the Grenadines,visa_free
38576,Vatican City,Sudan,visa_required
38577,Vatican City,Suriname,visa_free
38578,Vatican City,Sweden,visa_free
38579,Vatican City,Switzerland,visa_free
38580,Vatican City,Syria,visa_required
38581,Vatican City,Taiwan,visa_free
38582,Vatican City,Tajikistan,visa_on_arrival
38583,Vatican City,Tanzania,visa_on_arrival
38584,Vatican City,Thailand,visa_required
38585,Vatican City,Timor-Leste,visa_on_arrival
38586,Vatican City,Togo,visa_on_arrival
38587,Vatican City,Tonga,visa_required
38588,Vatican City,Trinidad and Tobago,visa_required
38589,Vatican City,Tunisia,visa_free
38590,Vatican City,Turkmenistan,visa_required
38591,Vatican City,Tuvalu,visa_on_arrival
38592,Vatican City,Turkey,visa_free
38593,Vatican City,Uganda,visa_on_arrival
38594,Vatican City,Ukraine,visa_free
38595,Vatican City,United Arab Emirates,visa_free
38596,Vatican City,United Kingdom,visa_free
38597,Vatican City,United States of America,visa_required
38598,Vatican City,Uruguay,visa_free
38599,Vatican City,Uzbekistan,visa_free
38600,Vatican City,Vanuatu,visa_free
38601,Vatican City,Venezuela,visa_required
38602,Vatican City,Vietnam,visa_required
38603,Vatican City,Yemen,visa_required
38604,Vatican City,Zambia,visa_required
38605,Vatican City,Zimbabwe,visa_on_arrival
38606,Vatican City,Vatican City,
38607,Venezuela,Afghanistan,visa_required
38608,Venezuela,Albania,visa_free
38609,Venezuela,Algeria,visa_required
38610,Venezuela,Andorra,visa_free
38611,Venezuela,Angola,visa_on_arrival
38612,Venezuela,Antigua and Barbuda,visa_free
38613,Venezuela,Argentina,visa_free
38614,Venezuela,Armenia,visa_on_arrival
38615,Venezuela,Australia,visa_required
38616,Venezuela,Austria,visa_free
38617,Venezuela,Azerbaijan,visa_required
38618,Venezuela,Bahamas,visa_free
38619,Venezuela,Bahrain,visa_on_arrival
38620,Venezuela,Bangladesh,visa_on_arrival
38621,Venezuela,Barbados,visa_free
38622,Venezuela,Belarus,visa_free
38623,Venezuela,Belgium,visa_free
38624,Venezuela,Belize,visa_required
38625,Venezuela,Benin,visa_required
38626,Venezuela,Bhutan,visa_required
38627,Venezuela,Bolivia,visa_free
38628,Venezuela,Bosnia and Herzegovina,visa_free
38629,Venezuela,Botswana,visa_free
38630,Venezuela,Brazil,visa_free
38631,Venezuela,Brunei,visa_required
38632,Venezuela,Bulgaria,visa_free
38633,Venezuela,Burkina Faso,visa_on_arrival
38634,Venezuela,Burundi,visa_on_arrival
38635,Venezuela,Cambodia,visa_on_arrival
38636,Venezuela,Cameroon,visa_required
38637,Venezuela,Canada,visa_required
38638,Venezuela,Cape Verde,visa_on_arrival
38639,Venezuela,Central African Republic,visa_required
38640,Venezuela,Chad,visa_required
38641,Venezuela,Chile,visa_required
38642,Venezuela,China,visa_required
38643,Venezuela,Colombia,visa_free
38644,Venezuela,Comoros,visa_on_arrival
38645,Venezuela,Congo [Republic],visa_required
38646,Venezuela,Congo [DRC],visa_on_arrival
38647,Venezuela,Costa Rica,visa_required
38648,Venezuela,Côte d'Ivoire,eta
38649,Venezuela,Croatia,visa_free
38650,Venezuela,Cuba,visa_on_arrival
38651,Venezuela,Cyprus,visa_free
38652,Venezuela,Czech Republic,visa_free
38653,Venezuela,Denmark,visa_free
38654,Venezuela,Djibouti,visa_on_arrival
38655,Venezuela,Dominica,visa_free
38656,Venezuela,Dominican Republic,visa_required
38657,Venezuela,Ecuador,visa_required
38658,Venezuela,Egypt,visa_on_arrival
38659,Venezuela,El Salvador,visa_required
38660,Venezuela,Equatorial Guinea,visa_required
38661,Venezuela,Eritrea,visa_required
38662,Venezuela,Estonia,visa_free
38663,Venezuela,Eswatini,visa_required
38664,Venezuela,Ethiopia,visa_on_arrival
38665,Venezuela,Fiji,visa_free
38666,Venezuela,Finland,visa_free
38667,Venezuela,France,visa_free
38668,Venezuela,Gabon,visa_on_arrival
38669,Venezuela,Gambia,visa_free
38670,Venezuela,Georgia,visa_required
38671,Venezuela,Germany,visa_free
38672,Venezuela,Ghana,visa_required
38673,Venezuela,Greece,visa_free
38674,Venezuela,Grenada,visa_free
38675,Venezuela,Guatemala,visa_required
38676,Venezuela,Guinea,visa_on_arrival
38677,Venezuela,Guinea-Bissau,visa_required
38678,Venezuela,Guyana,visa_required
38679,Venezuela,Haiti,visa_free
38680,Venezuela,Honduras,visa_required
38681,Venezuela,Hong Kong,visa_free
38682,Venezuela,Hungary,visa_free
38683,Venezuela,Iceland,visa_free
38684,Venezuela,India,visa_on_arrival
38685,Venezuela,Indonesia,visa_required
38686,Venezuela,Iran,visa_free
38687,Venezuela,Iraq,visa_required
38688,Venezuela,Ireland,visa_required
38689,Venezuela,Israel,visa_required
38690,Venezuela,Italy,visa_free
38691,Venezuela,Jamaica,visa_free
38692,Venezuela,Japan,visa_required
38693,Venezuela,Jordan,visa_on_arrival
38694,Venezuela,Kazakhstan,visa_required
38695,Venezuela,Kenya,visa_on_arrival
38696,Venezuela,Kiribati,visa_required
38697,Venezuela,Kosovo,visa_free
38698,Venezuela,Kuwait,visa_required
38699,Venezuela,Kyrgyzstan,visa_on_arrival
38700,Venezuela,Laos,visa_on_arrival
38701,Venezuela,Latvia,visa_free
38702,Venezuela,Lebanon,visa_on_arrival
38703,Venezuela,Lesotho,visa_on_arrival
38704,Venezuela,Liberia,visa_required
38705,Venezuela,Libya,visa_required
38706,Venezuela,Liechtenstein,visa_free
38707,Venezuela,Lithuania,visa_free
38708,Venezuela,Luxembourg,visa_free
38709,Venezuela,Macao,visa_on_arrival
38710,Venezuela,Madagascar,visa_on_arrival
38711,Venezuela,Malawi,visa_on_arrival
38712,Venezuela,Malaysia,visa_free
38713,Venezuela,Maldives,visa_on_arrival
38714,Venezuela,Mali,visa_required
38715,Venezuela,Malta,visa_free
38716,Venezuela,Marshall Islands,visa_required
38717,Venezuela,Mauritania,visa_on_arrival
38718,Venezuela,Mauritius,visa_on_arrival
38719,Venezuela,Mexico,visa_required
38720,Venezuela,Micronesia,visa_free
38721,Venezuela,Moldova,visa_free
38722,Venezuela,Monaco,visa_free
38723,Venezuela,Mongolia,visa_required
38724,Venezuela,Montenegro,visa_free
38725,Venezuela,Morocco,visa_required
38726,Venezuela,Mozambique,visa_on_arrival
38727,Venezuela,Myanmar [Burma],visa_required
38728,Venezuela,Namibia,visa_on_arrival
38729,Venezuela,Nauru,visa_required
38730,Venezuela,Nepal,visa_on_arrival
38731,Venezuela,Netherlands,visa_free
38732,Venezuela,New Zealand,visa_required
38733,Venezuela,Nicaragua,visa_required
38734,Venezuela,Niger,visa_required
38735,Venezuela,Nigeria,visa_on_arrival
38736,Venezuela,North Korea,visa_required
38737,Venezuela,North Macedonia,visa_free
38738,Venezuela,Norway,visa_free
38739,Venezuela,Oman,visa_on_arrival
38740,Venezuela,Pakistan,visa_required
38741,Venezuela,Palau,visa_on_arrival
38742,Venezuela,Palestinian Territories,visa_free
38743,Venezuela,Panama,visa_required
38744,Venezuela,Papua New Guinea,visa_required
38745,Venezuela,Paraguay,visa_free
38746,Venezuela,Peru,visa_required
38747,Venezuela,Philippines,visa_free
38748,Venezuela,Poland,visa_free
38749,Venezuela,Portugal,visa_free
38750,Venezuela,Qatar,visa_on_arrival
38751,Venezuela,Romania,visa_free
38752,Venezuela,Russia,visa_free
38753,Venezuela,Rwanda,visa_on_arrival
38754,Venezuela,Saint Kitts and Nevis,visa_free
38755,Venezuela,Saint Lucia,visa_required
38756,Venezuela,Samoa,visa_on_arrival
38757,Venezuela,San Marino,visa_free
38758,Venezuela,São Tomé and Príncipe,visa_required
38759,Venezuela,Saudi Arabia,visa_required
38760,Venezuela,Senegal,visa_required
38761,Venezuela,Serbia,visa_required
38762,Venezuela,Seychelles,visa_on_arrival
38763,Venezuela,Sierra Leone,visa_required
38764,Venezuela,Singapore,visa_free
38765,Venezuela,Slovakia,visa_free
38766,Venezuela,Slovenia,visa_free
38767,Venezuela,Solomon Islands,visa_required
38768,Venezuela,Somalia,visa_on_arrival
38769,Venezuela,South Africa,visa_free
38770,Venezuela,South Korea,eta
38771,Venezuela,South Sudan,visa_on_arrival
38772,Venezuela,Spain,visa_free
38773,Venezuela,Sri Lanka,eta
38774,Venezuela,Saint Vincent and the Grenadines,visa_free
38775,Venezuela,Sudan,visa_required
38776,Venezuela,Suriname,visa_required
38777,Venezuela,Sweden,visa_free
38778,Venezuela,Switzerland,visa_free
38779,Venezuela,Syria,visa_required
38780,Venezuela,Taiwan,visa_required
38781,Venezuela,Tajikistan,visa_on_arrival
38782,Venezuela,Tanzania,visa_on_arrival
38783,Venezuela,Thailand,visa_required
38784,Venezuela,Timor-Leste,visa_on_arrival
38785,Venezuela,Togo,visa_on_arrival
38786,Venezuela,Tonga,visa_required
38787,Venezuela,Trinidad and Tobago,visa_required
38788,Venezuela,Tunisia,visa_required
38789,Venezuela,Turkmenistan,visa_required
38790,Venezuela,Tuvalu,visa_on_arrival
38791,Venezuela,Turkey,visa_free
38792,Venezuela,Uganda,visa_on_arrival
38793,Venezuela,Ukraine,visa_required
38794,Venezuela,United Arab Emirates,visa_required
38795,Venezuela,United Kingdom,visa_required
38796,Venezuela,United States of America,visa_required
38797,Venezuela,Uruguay,visa_free
38798,Venezuela,Uzbekistan,visa_on_arrival
38799,Venezuela,Vanuatu,visa_required
38800,Venezuela,Vatican City,visa_free
38801,Venezuela,Vietnam,visa_on_arrival
38802,Venezuela,Yemen,visa_required
38803,Venezuela,Zambia,visa_on_arrival
38804,Venezuela,Zimbabwe,visa_on_arrival
38805,Venezuela,Venezuela,
38806,Vietnam,Afghanistan,visa_required
38807,Vietnam,Albania,visa_required
38808,Vietnam,Algeria,visa_required
38809,Vietnam,Andorra,visa_required
38810,Vietnam,Angola,visa_on_arrival
38811,Vietnam,Antigua and Barbuda,visa_required
38812,Vietnam,Argentina,visa_required
38813,Vietnam,Armenia,visa_on_arrival
38814,Vietnam,Australia,visa_required
38815,Vietnam,Austria,visa_required
38816,Vietnam,Azerbaijan,visa_on_arrival
38817,Vietnam,Bahamas,visa_required
38818,Vietnam,Bahrain,visa_required
38819,Vietnam,Bangladesh,visa_required
38820,Vietnam,Barbados,visa_free
38821,Vietnam,Belarus,visa_required
38822,Vietnam,Belgium,visa_required
38823,Vietnam,Belize,visa_required
38824,Vietnam,Benin,visa_required
38825,Vietnam,Bhutan,visa_required
38826,Vietnam,Bolivia,visa_on_arrival
38827,Vietnam,Bosnia and Herzegovina,visa_required
38828,Vietnam,Botswana,visa_required
38829,Vietnam,Brazil,visa_required
38830,Vietnam,Brunei,visa_free
38831,Vietnam,Bulgaria,visa_required
38832,Vietnam,Burkina Faso,visa_required
38833,Vietnam,Burundi,visa_on_arrival
38834,Vietnam,Cambodia,visa_free
38835,Vietnam,Cameroon,visa_required
38836,Vietnam,Canada,visa_required
38837,Vietnam,Cape Verde,visa_on_arrival
38838,Vietnam,Central African Republic,visa_required
38839,Vietnam,Chad,visa_required
38840,Vietnam,Chile,visa_free
38841,Vietnam,China,visa_required
38842,Vietnam,Colombia,visa_required
38843,Vietnam,Comoros,visa_on_arrival
38844,Vietnam,Congo [Republic],visa_required
38845,Vietnam,Congo [DRC],visa_on_arrival
38846,Vietnam,Costa Rica,visa_required
38847,Vietnam,Côte d'Ivoire,eta
38848,Vietnam,Croatia,visa_required
38849,Vietnam,Cuba,visa_on_arrival
38850,Vietnam,Cyprus,visa_required
38851,Vietnam,Czech Republic,visa_required
38852,Vietnam,Denmark,visa_required
38853,Vietnam,Djibouti,visa_on_arrival
38854,Vietnam,Dominica,visa_free
38855,Vietnam,Dominican Republic,visa_required
38856,Vietnam,Ecuador,visa_required
38857,Vietnam,Egypt,visa_required
38858,Vietnam,El Salvador,visa_required
38859,Vietnam,Equatorial Guinea,visa_required
38860,Vietnam,Eritrea,visa_required
38861,Vietnam,Estonia,visa_required
38862,Vietnam,Eswatini,visa_required
38863,Vietnam,Ethiopia,visa_on_arrival
38864,Vietnam,Fiji,visa_required
38865,Vietnam,Finland,visa_required
38866,Vietnam,France,visa_required
38867,Vietnam,Gabon,visa_on_arrival
38868,Vietnam,Gambia,visa_required
38869,Vietnam,Georgia,visa_required
38870,Vietnam,Germany,visa_required
38871,Vietnam,Ghana,visa_required
38872,Vietnam,Greece,visa_required
38873,Vietnam,Grenada,visa_required
38874,Vietnam,Guatemala,visa_required
38875,Vietnam,Guinea,visa_on_arrival
38876,Vietnam,Guinea-Bissau,visa_required
38877,Vietnam,Guyana,visa_required
38878,Vietnam,Haiti,visa_free
38879,Vietnam,Honduras,visa_required
38880,Vietnam,Hong Kong,visa_required
38881,Vietnam,Hungary,visa_required
38882,Vietnam,Iceland,visa_required
38883,Vietnam,India,visa_on_arrival
38884,Vietnam,Indonesia,visa_free
38885,Vietnam,Iran,visa_on_arrival
38886,Vietnam,Iraq,visa_required
38887,Vietnam,Ireland,visa_required
38888,Vietnam,Israel,visa_required
38889,Vietnam,Italy,visa_required
38890,Vietnam,Jamaica,visa_required
38891,Vietnam,Japan,visa_required
38892,Vietnam,Jordan,visa_required
38893,Vietnam,Kazakhstan,visa_free
38894,Vietnam,Kenya,visa_on_arrival
38895,Vietnam,Kiribati,visa_required
38896,Vietnam,Kosovo,visa_required
38897,Vietnam,Kuwait,visa_required
38898,Vietnam,Kyrgyzstan,visa_free
38899,Vietnam,Laos,visa_free
38900,Vietnam,Latvia,visa_required
38901,Vietnam,Lebanon,visa_required
38902,Vietnam,Lesotho,visa_on_arrival
38903,Vietnam,Liberia,visa_required
38904,Vietnam,Libya,visa_required
38905,Vietnam,Liechtenstein,visa_required
38906,Vietnam,Lithuania,visa_required
38907,Vietnam,Luxembourg,visa_required
38908,Vietnam,Macao,visa_required
38909,Vietnam,Madagascar,visa_on_arrival
38910,Vietnam,Malawi,visa_on_arrival
38911,Vietnam,Malaysia,visa_free
38912,Vietnam,Maldives,visa_on_arrival
38913,Vietnam,Mali,visa_required
38914,Vietnam,Malta,visa_required
38915,Vietnam,Marshall Islands,visa_on_arrival
38916,Vietnam,Mauritania,visa_on_arrival
38917,Vietnam,Mauritius,visa_on_arrival
38918,Vietnam,Mexico,visa_required
38919,Vietnam,Micronesia,visa_free
38920,Vietnam,Moldova,visa_required
38921,Vietnam,Monaco,visa_required
38922,Vietnam,Mongolia,visa_required
38923,Vietnam,Montenegro,visa_required
38924,Vietnam,Morocco,visa_required
38925,Vietnam,Mozambique,visa_on_arrival
38926,Vietnam,Myanmar [Burma],visa_free
38927,Vietnam,Namibia,visa_on_arrival
38928,Vietnam,Nauru,visa_required
38929,Vietnam,Nepal,visa_on_arrival
38930,Vietnam,Netherlands,visa_required
38931,Vietnam,New Zealand,visa_required
38932,Vietnam,Nicaragua,visa_required
38933,Vietnam,Niger,visa_required
38934,Vietnam,Nigeria,visa_on_arrival
38935,Vietnam,North Korea,visa_required
38936,Vietnam,North Macedonia,visa_required
38937,Vietnam,Norway,visa_required
38938,Vietnam,Oman,visa_required
38939,Vietnam,Pakistan,visa_required
